Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Taj Bradley","TBR",8,7,10,4.07589,21,21,0,0,,115,484,104,57,52,16,40,,5,114,8.93172,3.15944,2.82699,1.22096,0.234881,0.0830852,0.15179622173309326,0.237722,1.26145,0.28677,0.715626,,,4.07282,1.35339,0.974878,198.11000061035156,,,,,,,476.80000000000007,4.1460869565217395,460,4,,,,,,,,,,,,,,,,,,,"Taj Bradley","22543",671737
"Edward Cabrera","MIA",4,4,10,3.8217,27,18,0,0,,104,450,90,48,44,11,49,,5,114,9.82377,4.24567,2.31383,0.986912,0.252518,0.109134,0.14338405430316925,0.227071,1.33499,0.28979,0.737384,,,3.91281,1.35259,1.59034,455.3800048828125,,,,,,,466.29999999999995,4.483653846153846,443,4.259615384615385,,,,,,,,,,,,,,,,,,,"Edward Cabrera","21690",665795
"Michael Wacha","KCR",7,7,10,4.25927,20,20,0,0,,112,478,109,58,53,15,35,,5,96,7.72046,2.84321,2.7154,1.20491,0.201522,0.0742143,0.12730742990970612,0.24959,1.28864,0.288701,0.700818,,,4.21066,1.35002,1.18662,278.1300048828125,,,,,,,432.9000000000001,3.8651785714285722,437,3.9017857142857144,,,,,,,,,,,,,,,,,,,"Michael Wacha","14078",608379
"Jhoan Duran","MIN",2,2,0,2.49546,47,0,19,3,,47,192,35,14,13,3,17,,2,59,11.3663,3.27228,3.47351,0.555441,0.30949,0.0891003,0.22039008885622025,0.202668,1.10805,0.290694,0.788146,,,2.60598,1.32671,1.53687,68.86000061035156,,,,,,,387.90000000000003,8.253191489361702,364,7.74468085106383,,,,,,,,,,,,,,,,,,,"Jhoan Duran","21029",661395
"Shota Imanaga","CHC",7,6,10,4.01577,19,19,0,0,,110,456,102,54,49,17,26,,4,101,8.24623,2.12165,3.88671,1.38419,0.221403,0.0569642,0.16443923860788345,0.238961,1.15877,0.275451,0.711669,,,4.10157,1.3158,1.23038,78.08999633789062,,,,,,,451.7,4.106363636363636,441,4.009090909090909,,,,,,,,,,,,,,,,,,,"Shota Imanaga","33829",684007
"Yu Darvish","SDP",6,6,9,4.09091,18,18,0,0,,100,418,92,49,46,14,27,,6,95,8.53755,2.45455,3.47826,1.28063,0.22792,0.0655271,0.16239315271377563,0.240206,1.19368,0.283862,0.707472,,,4.04432,1.3071,1.10386,285.7200012207031,,,,,,,419.59999999999997,4.196,409,4.09,,,,,,,,,,,,,,,,,,,"Yu Darvish","13074",506433
"Shane Smith","CHW",3,3,9,4.1764,26,18,0,0,,101,440,95,51,47,12,43,,5,97,8.61929,3.78803,2.2754,1.08066,0.220185,0.0967675,0.12341766059398651,0.242682,1.36272,0.293155,0.71645,,,4.15894,1.28804,0.878831,558.8499755859375,,,,,,,402.80000000000007,3.988118811881189,399,3.9504950495049505,,,,,,,,,,,,,,,,,,,"Shane Smith","31687",681343
"Shane Bieber","CLE",5,4,7,3.62559,16,12,0,1,,76,315,72,33,30,9,19,,2,72,8.57346,2.30332,3.72222,1.06635,0.228669,0.0614334,0.16723549365997314,0.245421,1.20853,0.296796,0.740909,,,3.59571,1.26416,1.12294,448.3999938964844,,,,,,,349.49999999999994,4.598684210526315,348,4.578947368421052,,,,,,,,,,,,,,,,,,,"Shane Bieber","19427",669456
"Tanner Houck","BOS",4,4,7,4.07155,31,13,0,0,,92,393,93,45,42,9,29,,4,82,8.00772,2.85873,2.80115,0.921026,0.20842,0.0744053,0.13401499390602112,0.257766,1.3249,0.310375,0.703087,,,3.7424,1.26219,1.02433,225.72999572753906,,,,,,,393.3,4.275,408,4.434782608695652,,,,,,,,,,,,,,,,,,,"Tanner Houck","19879",656557
"Bryce Miller","SEA",7,6,10,3.78777,18,18,0,0,,100,418,89,46,42,14,29,,4,96,8.5701,2.62815,3.26088,1.21147,0.228592,0.0701013,0.1584908291697502,0.231535,1.17917,0.274175,0.726236,,,3.95515,1.26141,1.07781,78.69999694824219,,,,,,,429.4,4.294,411,4.11,,,,,,,,,,,,,,,,,,,"Bryce Miller","29837",682243
"Jameson Taillon","CHC",8,7,10,4.1896,21,21,0,0,,119,505,117,61,56,18,29,,5,100,7.56547,2.20967,3.4238,1.33424,0.198477,0.0579698,0.14050694182515144,0.24829,1.22595,0.281154,0.704546,,,4.21327,1.24458,1.06277,341.82000732421875,,,,,,,452.99999999999994,3.8067226890756296,459,3.857142857142857,,,,,,,,,,,,,,,,,,,"Jameson Taillon","11674",592791
"Andrew Heaney","PIT",4,5,9,4.29801,27,19,0,0,,106,457,105,55,51,15,34,,5,98,8.33389,2.85297,2.92113,1.23857,0.215461,0.0737595,0.14170117676258087,0.25171,1.30793,0.296991,0.705068,,,4.12727,1.23009,1.05369,451.3800048828125,,,,,,,405.9000000000001,3.8292452830188686,414,3.9056603773584904,,,,,,,,,,,,,,,,,,,"Andrew Heaney","15423",571760
"Merrill Kelly","ARI",7,7,10,4.25423,21,21,0,0,,122,524,119,63,58,16,42,,5,109,8.02907,3.09497,2.59423,1.16735,0.207713,0.0800673,0.1276456117630005,0.249214,1.3174,0.292531,0.705325,,,4.1754,1.21779,1.31788,300.7300109863281,,,,,,,473.60000000000025,3.881967213114756,479,3.9262295081967213,,,,,,,,,,,,,,,,,,,"Merrill Kelly","11156",518876
"Zebby Matthews","MIN",2,2,8,4.03699,28,15,0,0,,94,396,91,46,42,13,23,,4,88,8.41518,2.16691,3.88349,1.27788,0.223013,0.057426,0.1655873954296112,0.246579,1.20522,0.290181,0.710726,,,3.92731,1.20942,0.83306,406.510009765625,,,,,,,394.1,4.192553191489362,396,4.212765957446808,,,,,,,,,,,,,,,,,,,"Zebby Matthews","31827",805673
"Shane Baz","TBR",4,4,10,3.91367,28,19,0,1,,109,462,95,52,47,14,42,,5,110,9.1297,3.46275,2.63654,1.17033,0.238895,0.0906091,0.14828571677207947,0.229607,1.26089,0.279297,0.728501,,,4.06062,1.2036,1.01527,198.6699981689453,,,,,,,470.39999999999986,4.315596330275228,446,4.091743119266055,,,,,,,,,,,,,,,,,,,"Shane Baz","22264",669358
"Robbie Ray","SFG",8,6,10,3.9031,20,20,0,0,,109,464,94,52,47,14,45,,5,118,9.7216,3.73029,2.60612,1.16774,0.254473,0.0976444,0.15682904422283173,0.226035,1.2697,0.281884,0.731611,,,4.01744,1.19455,1.32045,132.1699981689453,,,,,,,475.9999999999999,4.366972477064219,449,4.1192660550458715,,,,,,,,,,,,,,,,,,,"Robbie Ray","11486",592662
"Matthew Boyd","CHC",5,4,9,4.03815,23,19,0,0,,101,422,92,49,45,14,33,,4,98,8.79244,2.93473,2.996,1.2278,0.232794,0.0777015,0.15509214997291565,0.238263,1.23794,0.285743,0.714342,,,4.03562,1.18762,1.08392,323.04998779296875,,,,,,,421.00000000000006,4.1683168316831685,408,4.03960396039604,,,,,,,,,,,,,,,,,,,"Matthew Boyd","15440",571510
"Grant Holmes","ATL",2,2,9,4.09015,29,16,0,0,,108,464,101,54,49,14,39,,5,109,9.03645,3.24978,2.78063,1.17754,0.234642,0.0843844,0.15025758743286133,0.240836,1.29379,0.292878,0.717999,,,4.0192,1.17466,1.15552,271.4800109863281,,,,,,,450.4,4.17037037037037,444,4.111111111111111,,,,,,,,,,,,,,,,,,,"Grant Holmes","16944",656550
"Blake Snell","LAD",5,4,7,3.62076,13,13,0,0,,71,299,56,31,28,9,33,,3,85,10.8587,4.18158,2.5968,1.09032,0.284793,0.109671,0.17512233555316925,0.212141,1.25455,0.279132,0.751322,,,3.80812,1.16952,1.24857,44.5099983215332,,,,,,,331.1,4.6633802816901415,300,4.225352112676056,,,,,,,,,,,,,,,,,,,"Blake Snell","13543",605483
"Andrés Muñoz","SEA",2,2,0,2.37636,47,0,22,2,,47,194,32,14,12,3,20,,2,63,12.105,3.7632,3.21668,0.612233,0.325403,0.101161,0.2242421656847,0.188292,1.10902,0.276064,0.809475,,,2.69412,1.16151,1.38668,60.88999938964844,,,,,,,405.70000000000005,8.631914893617022,374,7.957446808510638,,,,,,,,,,,,,,,,,,,"Andres Munoz","20373",662253
"JP Sears","ATH",7,8,10,4.49744,22,22,0,0,,129,550,127,70,64,22,35,,5,110,7.67213,2.47312,3.10221,1.50747,0.199739,0.0643861,0.13535334169864655,0.249559,1.26075,0.279258,0.696661,,,4.53125,1.15949,0.759102,463.79998779296875,,,,,,,453.7999999999999,3.5178294573643405,459,3.558139534883721,,,,,,,,,,,,,,,,,,,"JP Sears","23429",676664
"Emmanuel Clase","CLE",3,2,0,2.77061,48,0,22,3,,48,194,40,16,15,3,12,,2,50,9.29866,2.18547,4.25476,0.653563,0.256262,0.0602295,0.19603272527456284,0.220648,1.07016,0.285471,0.7578,,,2.83183,1.14815,1.26104,35.18000030517578,,,,,,,394.30000000000007,8.214583333333335,381,7.9375,,,,,,,,,,,,,,,,,,,"Emmanuel Clase","21032",661403
"Tyler Mahle","TEX",6,7,9,4.27082,19,19,0,0,,98,415,92,51,46,14,33,,4,90,8.29774,3.05288,2.718,1.27378,0.21704,0.0798527,0.13718704134225845,0.244268,1.28318,0.286484,0.704939,,,4.25385,1.14085,0.754154,452.010009765625,,,,,,,382.8,3.906122448979592,377,3.8469387755102042,,,,,,,,,,,,,,,,,,,"Tyler Mahle","16358",641816
"Kumar Rocker","TEX",4,4,7,3.89227,20,14,0,0,,73,308,68,34,31,9,23,,3,72,8.97255,2.78884,3.2173,1.10696,0.235483,0.0731926,0.1622900515794754,0.24197,1.24886,0.295579,0.721213,,,3.77168,1.12983,0.80211,311.8500061035156,,,,,,,318.70000000000005,4.365753424657535,314,4.301369863013699,,,,,,,,,,,,,,,,,,,"Kumar Rocker","31843",677958
"Max Scherzer","TOR",4,4,8,3.97913,21,15,0,0,,90,373,80,44,40,14,25,,4,90,9.02321,2.53854,3.55448,1.38402,0.24256,0.0682404,0.1743190586566925,0.23214,1.16647,0.27535,0.71866,,,4.07209,1.11932,0.854261,273.1400146484375,,,,,,,378.79999999999995,4.208888888888889,361,4.011111111111111,,,,,,,,,,,,,,,,,,,"Max Scherzer","3137",453286
"Casey Mize","DET",6,6,9,4.0872,18,18,0,0,,89,382,88,44,41,11,27,,4,75,7.57603,2.67719,2.82984,1.09053,0.196826,0.0695537,0.12727193534374237,0.250519,1.28357,0.290901,0.707007,,,4.02084,1.1151,0.858626,357.7300109863281,,,,,,,351.49999999999994,3.9494382022471903,359,4.033707865168539,,,,,,,,,,,,,,,,,,,"Casey Mize","20492",663554
"Edwin Díaz","NYM",2,2,0,2.65547,47,0,26,1,,47,190,32,15,14,4,19,,2,65,12.411,3.54901,3.49704,0.830126,0.34063,0.0974053,0.24322474747896194,0.190168,1.08076,0.277876,0.797052,,,2.86512,1.11422,1.37257,43.040000915527344,,,,,,,416.40000000000003,8.859574468085107,384,8.170212765957446,,,,,,,,,,,,,,,,,,,"Edwin Diaz","14710",621242
"Jeffrey Springs","ATH",5,5,9,4.40369,21,21,0,0,,103,433,98,55,50,15,33,,4,92,8.09302,2.90741,2.78358,1.33002,0.213289,0.0766238,0.1366647258400917,0.248013,1.27777,0.287939,0.694151,,,4.32974,1.11159,0.699829,268.7900085449219,,,,,,,395.90000000000003,3.84368932038835,393,3.8155339805825244,,,,,,,,,,,,,,,,,,,"Jeffrey Springs","17677",605488
"Luis L. Ortiz","CLE",4,5,10,4.25,27,19,0,1,,117,508,113,60,55,14,46,,5,104,7.96886,3.5172,2.26568,1.1048,0.203872,0.0899825,0.11388928443193436,0.246959,1.35532,0.290524,0.709404,,,4.24494,1.1026,0.816946,395.9599914550781,,,,,,,458.8000000000001,3.9213675213675225,462,3.948717948717949,,,,,,,,,,,,,,,,,,,"Luis L. Ortiz","27646",682847
"Davis Martin","CHW",6,6,8,4.38168,18,18,0,0,,87,378,87,46,42,12,31,,4,76,7.85044,3.18581,2.46419,1.19357,0.200482,0.081358,0.11912353336811066,0.252798,1.35288,0.294005,0.703497,,,4.28556,1.10231,0.667677,601.75,,,,,,,317.00000000000006,3.6436781609195408,326,3.7471264367816093,,,,,,,,,,,,,,,,,,,"Davis Martin","21448",663436
"Ryan Weathers","MIA",4,5,9,4.33638,22,18,0,0,,104,448,102,55,50,13,38,,5,94,8.17934,3.34139,2.44789,1.16312,0.209879,0.0857388,0.12414010614156723,0.250471,1.35136,0.295956,0.704961,,,4.22157,1.09414,1.02039,367.19000244140625,,,,,,,403.50000000000006,3.879807692307693,410,3.9423076923076925,,,,,,,,,,,,,,,,,,,"Ryan Weathers","23796",677960
"Ryan Feltner","COL",6,7,8,4.96514,19,19,0,0,,102,447,110,62,57,14,37,,5,85,7.48176,3.26854,2.28902,1.26422,0.190586,0.083261,0.10732515901327133,0.272313,1.43956,0.313964,0.673426,,,4.49828,1.09284,0.834491,680.2999877929688,,,,,,,340.60000000000014,3.3392156862745113,372,3.6470588235294117,,,,,,,,,,,,,,,,,,,"Ryan Feltner","21446",663372
"Chase Dollander","COL",1,1,8,4.52873,22,17,0,0,,97,419,91,53,49,14,42,,5,99,9.1358,3.93468,2.32186,1.28601,0.235386,0.101378,0.13400806486606598,0.243729,1.37001,0.295931,0.70123,,,4.3904,1.09057,1.22823,999,,,,,,,366.0000000000001,3.773195876288661,360,3.711340206185567,,,,,,,,,,,,,,,,,,,"Chase Dollander","33482",801403
"Matthew Liberatore","STL",3,2,8,4.00553,38,15,0,0,,102,435,97,50,45,12,34,,5,93,8.24149,3.04762,2.70423,1.05179,0.214463,0.0793062,0.1351562812924385,0.245187,1.29163,0.292944,0.714109,,,3.94439,1.06362,1.00397,653.6400146484375,,,,,,,424.00000000000006,4.1568627450980395,423,4.147058823529412,,,,,,,,,,,,,,,,,,,"Matthew Liberatore","22294",669461
"Kyle Freeland","COL",6,9,8,5.21639,21,21,0,0,,118,512,135,74,68,19,31,,5,85,6.48626,2.37896,2.72651,1.44798,0.165493,0.0606979,0.1047951690852642,0.284234,1.41488,0.312559,0.657203,,,4.67847,1.06301,0.765989,724.9400024414062,,,,,,,350.5,2.9703389830508473,405,3.4322033898305087,,,,,,,,,,,,,,,,,,,"Kyle Freeland","16256",607536
"Will Warren","NYY",3,3,8,4.19746,27,15,0,0,,92,396,87,47,43,12,35,,4,88,8.56067,3.36386,2.5449,1.16759,0.222104,0.0872744,0.13482987135648727,0.243522,1.31454,0.291502,0.710686,,,4.14992,1.05754,0.721321,382.8500061035156,,,,,,,366.00000000000006,3.978260869565218,363,3.9456521739130435,,,,,,,,,,,,,,,,,,,"Will Warren","30182",701542
"Clayton Kershaw","LAD",5,5,7,3.94671,14,14,0,0,,78,331,72,38,34,11,23,,3,73,8.37526,2.69007,3.1134,1.25139,0.220315,0.0707635,0.14955148845911026,0.236334,1.21641,0.276775,0.72175,,,4.07878,1.04499,0.944867,559.469970703125,,,,,,,322.70000000000005,4.137179487179488,315,4.038461538461538,,,,,,,,,,,,,,,,,,,"Clayton Kershaw","2036",477132
"Griffin Jax","MIN",3,2,0,2.91272,48,0,1,10,,48,194,38,17,15,4,14,,2,57,10.6781,2.68988,3.96973,0.821339,0.291181,0.0733504,0.21783091872930527,0.214708,1.10064,0.289236,0.767991,,,2.94231,1.04124,1.05122,286.989990234375,,,,,,,318.20000000000005,6.629166666666667,299,6.229166666666667,,,,,,,,,,,,,,,,,,,"Griffin Jax","20253",643377
"Lance McCullers Jr.","HOU",3,3,9,4.32838,35,18,0,0,,121,518,111,64,58,16,51,,6,117,8.68272,3.7941,2.28848,1.19069,0.225922,0.0987212,0.1272003948688507,0.241176,1.33842,0.290087,0.705113,,,4.30401,1.03916,0.623041,587.7899780273438,,,,,,,473.0000000000001,3.90909090909091,460,3.8016528925619837,,,,,,,,,,,,,,,,,,,"Lance McCullers Jr.","14120",621121
"Alex Cobb","DET",3,4,6,3.84466,12,12,0,0,,62,264,63,29,26,6,19,,2,51,7.3835,2.75243,2.68254,0.830097,0.192045,0.0715909,0.12045454233884811,0.258025,1.32039,0.305466,0.717196,,,3.68523,1.02648,0.772984,620.6199951171875,,,,,,,260.19999999999993,4.196774193548386,271,4.370967741935484,,,,,,,,,,,,,,,,,,,"Alex Cobb","6562",502171
"Justin Verlander","SFG",7,6,10,3.97665,19,19,0,0,,105,448,97,51,46,15,32,,5,95,8.12332,2.70186,3.00657,1.26674,0.211699,0.0704121,0.14128652215003967,0.23681,1.22857,0.273768,0.723179,,,4.16193,1.01694,1.17988,334.260009765625,,,,,,,419.3,3.9933333333333336,409,3.895238095238095,,,,,,,,,,,,,,,,,,,"Justin Verlander","8700",434378
"Lucas Giolito","BOS",4,6,9,4.71921,28,20,0,0,,118,506,115,68,62,18,46,,5,112,8.5396,3.49466,2.44361,1.36477,0.221172,0.0905102,0.13066168874502182,0.252791,1.36296,0.298724,0.686776,,,4.48462,1.01473,0.594748,412.3500061035156,,,,,,,423.80000000000007,3.591525423728814,427,3.6186440677966103,,,,,,,,,,,,,,,,,,,"Lucas Giolito","15474",608337
"Bubba Chandler","PIT",5,5,7,4.12625,14,14,0,0,,82,358,76,41,38,10,36,,4,82,8.96194,3.98749,2.24751,1.06477,0.227791,0.101352,0.12643827497959137,0.239582,1.37257,0.293314,0.722341,,,4.12904,1.00627,1.06361,317.3299865722656,,,,,,,330.20000000000005,4.026829268292683,324,3.951219512195122,,,,,,,,,,,,,,,,,,,"Bubba Chandler","sa3017428",696149
"Ben Brown","CHC",2,2,8,3.79739,24,14,0,0,,81,343,70,37,34,9,34,,4,87,9.62346,3.72715,2.58199,1.04804,0.253249,0.0980829,0.15516600757837296,0.227608,1.27029,0.287172,0.731038,,,3.86473,0.996072,0.980215,428.55999755859375,,,,,,,366.69999999999993,4.52716049382716,348,4.296296296296297,,,,,,,,,,,,,,,,,,,"Ben Brown","23590",676962
"José Alvarado","PHI",2,2,0,2.92293,46,0,12,6,,46,191,35,16,15,4,18,,2,57,11.1298,3.58839,3.1016,0.796967,0.296385,0.0955587,0.2008264884352684,0.205671,1.16547,0.282246,0.778448,,,3.1184,0.992733,1.27795,508.6300048828125,,,,,,,338.20000000000005,7.35217391304348,316,6.869565217391305,,,,,,,,,,,,,,,,,,,"Jose Alvarado","17780",621237
"Aaron Civale","MIL",4,4,9,4.13312,25,18,0,0,,99,425,92,50,46,15,31,,4,95,8.57507,2.81062,3.05095,1.40124,0.222753,0.0730112,0.14974211901426315,0.2363,1.23893,0.274068,0.722209,,,4.2936,0.988068,1.04977,368.0899963378906,,,,,,,393.90000000000003,3.978787878787879,385,3.888888888888889,,,,,,,,,,,,,,,,,,,"Aaron Civale","19479",650644
"Colin Rea","CHC",2,2,9,4.23109,23,18,0,0,,102,435,100,53,48,14,29,,4,86,7.56273,2.52685,2.99295,1.26238,0.197718,0.0660614,0.13165702670812607,0.249445,1.26031,0.284857,0.701955,,,4.21963,0.987528,0.829575,582.760009765625,,,,,,,395.60000000000014,3.878431372549021,401,3.9313725490196076,,,,,,,,,,,,,,,,,,,"Colin Rea","12317",607067
"J.T. Ginn","ATH",2,3,7,4.26159,23,14,0,0,,90,389,89,47,43,11,32,,4,77,7.68209,3.20268,2.39864,1.06465,0.197719,0.0824294,0.11528920382261276,0.253112,1.34702,0.296486,0.702419,,,4.14177,0.98646,0.643099,747.030029296875,,,,,,,345.30000000000007,3.8366666666666673,353,3.922222222222222,,,,,,,,,,,,,,,,,,,"J.T. Ginn","27889",669372
"Sean Manaea","NYM",5,5,7,4.17647,15,15,0,0,,88,372,80,44,41,13,30,,4,88,9.02941,3.08824,2.92381,1.29412,0.237066,0.0810811,0.155984565615654,0.238298,1.25817,0.286408,0.717378,,,4.14678,0.985168,0.825945,251.00999450683594,,,,,,,357.30000000000007,4.060227272727274,345,3.9204545454545454,,,,,,,,,,,,,,,,,,,"Sean Manaea","15873",640455
"Tony Gonsolin","LAD",3,3,9,4.24061,26,18,0,1,,107,466,100,55,50,17,37,,5,105,8.85528,3.12479,2.83387,1.46589,0.225325,0.0795113,0.14581380039453506,0.235405,1.28271,0.273281,0.728257,,,4.43497,0.984539,0.961668,483.1099853515625,,,,,,,410.70000000000005,3.8383177570093463,402,3.7570093457943927,,,,,,,,,,,,,,,,,,,"Tony Gonsolin","19388",664062
"Bowden Francis","TOR",4,4,9,4.19128,31,18,0,0,,115,485,107,58,54,19,32,,5,103,8.038,2.49943,3.21593,1.4642,0.211526,0.0657746,0.14575158804655075,0.237819,1.2058,0.268872,0.712815,,,4.39544,0.979896,0.778534,257.2300109863281,,,,,,,434.09999999999997,3.7747826086956517,423,3.6782608695652175,,,,,,,,,,,,,,,,,,,"Bowden Francis","20548",670102
"Eury Pérez","MIA",3,3,6,3.82644,12,12,0,0,,58,242,51,27,25,8,18,,2,63,9.74956,2.83052,3.44444,1.20559,0.261603,0.0759494,0.18565401434898376,0.231595,1.19394,0.288939,0.729167,,,3.71327,0.973707,0.950605,503.1199951171875,,,,,,,264.20000000000005,4.5551724137931044,252,4.344827586206897,,,,,,,,,,,,,,,,,,,"Eury Perez","27768",691587
"Walker Buehler","BOS",4,5,8,4.67454,27,17,0,0,,98,420,101,55,51,13,33,,4,83,7.62481,3.04867,2.50103,1.20635,0.197156,0.0788301,0.11832635849714279,0.265296,1.37705,0.308358,0.680815,,,4.30568,0.973642,0.560274,242.38999938964844,,,,,,,357.70000000000005,3.6500000000000004,376,3.836734693877551,,,,,,,,,,,,,,,,,,,"Walker Buehler","19374",621111
"Dean Kremer","BAL",7,7,9,4.40298,20,20,0,0,,111,476,108,59,54,16,37,,5,96,7.75325,2.99485,2.58886,1.29991,0.201264,0.0777424,0.12352193892002106,0.249013,1.30473,0.285615,0.698757,,,4.39335,0.973508,0.595647,446.1499938964844,,,,,,,409.8000000000001,3.691891891891893,413,3.720720720720721,,,,,,,,,,,,,,,,,,,"Dean Kremer","19350",665152
"Miles Mikolas","STL",7,8,9,4.6785,21,21,0,0,,117,499,127,67,61,17,26,,5,80,6.10572,1.9768,3.08868,1.31331,0.159386,0.0516033,0.1077829860150814,0.270757,1.3017,0.295117,0.668784,,,4.42773,0.962911,0.411358,584.2000122070312,,,,,,,393.50000000000017,3.3632478632478646,431,3.6837606837606836,,,,,,,,,,,,,,,,,,,"Miles Mikolas","9803",571945
"Germán Márquez","COL",5,8,8,5.27498,20,20,0,0,,112,486,125,72,66,17,39,,5,85,6.79816,3.13436,2.16891,1.33425,0.173851,0.0801557,0.09369505941867828,0.281678,1.46125,0.316549,0.654936,,,4.70475,0.952106,0.574975,623.6199951171875,,,,,,,332.70000000000005,2.9705357142857145,377,3.3660714285714284,,,,,,,,,,,,,,,,,,,"German Marquez","15038",608566
"Jake Irvin","WSN",7,8,9,4.61498,21,21,0,0,,115,492,115,64,59,17,37,,5,91,7.10863,2.92086,2.43375,1.32388,0.184298,0.075726,0.10857195407152176,0.256577,1.32959,0.287885,0.684844,,,4.54588,0.947698,0.695089,444.760009765625,,,,,,,398.9,3.468695652173913,410,3.5652173913043477,,,,,,,,,,,,,,,,,,,"Jake Irvin","21504",663623
"Andre Pallante","STL",3,3,8,4.29438,30,15,0,0,,100,431,102,52,48,8,40,,5,73,6.56839,3.63607,1.80645,0.724448,0.168522,0.093289,0.07523329555988312,0.263684,1.42702,0.307072,0.689223,,,4.0474,0.944149,0.720091,532.9000244140625,,,,,,,387.40000000000003,3.8740000000000006,407,4.07,,,,,,,,,,,,,,,,,,,"Andre Pallante","26108",669467
"Cade Smith","CLE",3,2,0,2.98873,50,0,3,10,,50,202,38,18,16,5,18,,2,60,10.9703,3.20572,3.42209,0.839809,0.29898,0.0873676,0.21161259710788727,0.209828,1.12779,0.286796,0.76727,,,3.08173,0.936132,1.0134,368.2799987792969,,,,,,,324.7,6.494,300,6,,,,,,,,,,,,,,,,,,,"Cade Smith","27867",671922
"Jon Gray","TEX",4,5,6,4.34742,19,12,0,0,,75,317,72,38,36,10,23,,3,68,8.19322,2.71714,3.01538,1.21226,0.214677,0.0711939,0.14348303526639938,0.24881,1.27264,0.292683,0.698372,,,4.05507,0.929932,0.482392,584.6599731445312,,,,,,,302.8,4.037333333333334,303,4.04,,,,,,,,,,,,,,,,,,,"Jon Gray","14916",592351
"Michael Soroka","WSN",3,3,8,4.37326,40,15,0,0,,113,487,108,60,55,15,43,,5,105,8.36243,3.45462,2.42065,1.2333,0.214856,0.0887596,0.12609659880399704,0.246732,1.34472,0.291294,0.706057,,,4.32111,0.926992,0.738104,409.3599853515625,,,,,,,436.90000000000003,3.8663716814159295,436,3.8584070796460175,,,,,,,,,,,,,,,,,,,"Michael Soroka","18383",647336
"Jeff Hoffman","TOR",2,2,0,2.89484,47,0,22,2,,47,194,35,17,15,5,16,,2,59,11.1468,3.0871,3.61076,0.958783,0.302202,0.0836948,0.2185073420405388,0.200993,1.08913,0.270199,0.784926,,,3.17402,0.922737,1.01388,94.0199966430664,,,,,,,377.3,8.027659574468085,352,7.48936170212766,,,,,,,,,,,,,,,,,,,"Jeff Hoffman","17432",656546
"Eduardo Rodriguez","ARI",4,4,7,4.27563,21,15,0,0,,89,381,87,46,42,12,29,,4,82,8.22515,2.92736,2.80975,1.18473,0.214676,0.0764039,0.13827186822891235,0.251433,1.30284,0.297607,0.700875,,,4.09834,0.910658,0.942482,376.4800109863281,,,,,,,349.8,3.9303370786516854,354,3.9775280898876404,,,,,,,,,,,,,,,,,,,"Eduardo Rodriguez","13164",593958
"Tanner Scott","LAD",3,2,0,2.9404,48,0,19,6,,48,199,36,17,16,4,19,,2,58,11.019,3.66801,3.00407,0.837817,0.293082,0.0975618,0.19552068412303925,0.202864,1.16301,0.275237,0.780656,,,3.22956,0.908957,1.20882,102.88999938964844,,,,,,,384.4000000000001,8.008333333333335,360,7.5,,,,,,,,,,,,,,,,,,,"Tanner Scott","17586",656945
"Aroldis Chapman","BOS",2,2,0,3.15628,45,0,13,5,,45,192,33,17,16,4,25,,2,65,12.8837,4.91018,2.62387,0.8015,0.336828,0.128371,0.20845748484134674,0.198489,1.27073,0.298246,0.774565,,,3.19212,0.907624,1.08398,257.5400085449219,,,,,,,332,7.377777777777778,307,6.822222222222222,,,,,,,,,,,,,,,,,,,"Aroldis Chapman","10233",547973
"Jonathan Cannon","CHW",4,5,8,4.74585,19,19,0,0,,103,453,107,60,54,15,38,,5,79,6.87225,3.32248,2.06841,1.26299,0.174087,0.0841648,0.08992257714271545,0.261083,1.40586,0.292276,0.686224,,,4.65109,0.906552,0.241083,688.1699829101562,,,,,,,328.50000000000006,3.189320388349515,349,3.3883495145631066,,,,,,,,,,,,,,,,,,,"Jonathan Cannon","31730",686563
"David Festa","MIN",2,2,6,3.92119,37,11,0,0,,84,359,76,40,37,10,31,,4,88,9.46619,3.34827,2.82719,1.11851,0.245835,0.0869538,0.15888075530529022,0.235932,1.28294,0.292991,0.727783,,,3.87233,0.902589,0.661711,365.7699890136719,,,,,,,372,4.428571428571429,361,4.2976190476190474,,,,,,,,,,,,,,,,,,,"David Festa","30056",701581
