Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Tommy Edman","LAD",99,430,393,100,65,19,2,14,59,51,28,1,74,4,4,1,,16,3,0.254591,0.0662602,0.17136,0.386673,0.308913,0.420973,0.319242,0.729885,0.166382,6.18295,0.278974,1.51581,1.14329,51.6265,1.6801,103.529,2.6591,1.67292,4.459234237670898,3.243750810623169,2.28321,169.00999450683594,,,,,,,483.1,4.879797979,483.1,4.879797979,,,,,,,,,,,,,,,,,,,"Tommy Edman","19470",669242
"Masyn Winn","STL",105,455,414,106,72,20,3,11,60,46,33,0,84,3,3,2,,11,3,0.255027,0.0716832,0.18531,0.386829,0.310918,0.395194,0.311292,0.706113,0.140168,5.71952,0.294436,0.740211,0.0656074,51.7847,-1.09977,97.9682,0.805818,2.21147,-0.29149824380874634,7.0864691734313965,2.27673,157.3800048828125,,,,,,,478.6,4.558095238,478.6,4.558095238,,,,,,,,,,,,,,,,,,,"Masyn Winn","27479",691026
"Ozzie Albies","ATL",110,475,433,113,71,24,2,16,62,61,33,1,72,4,4,0,,10,2,0.260637,0.070191,0.151959,0.461907,0.317376,0.436411,0.32941,0.753787,0.175774,5.26048,0.277847,0.807193,0.188123,60.9387,5.70378,107.453,0.995316,-0.873205,5.199313700199127,0.824016809463501,2.26687,69.22000122070312,,,,,,,555.6,5.05090909,555.6,5.05090909,,,,,,,,,,,,,,,,,,,"Ozzie Albies","16556",645277
"Marcus Semien","TEX",109,471,422,102,65,20,2,14,63,53,43,1,74,3,3,0,,7,2,0.241151,0.0906093,0.156765,0.577995,0.312471,0.400419,0.314935,0.71289,0.159269,4.86394,0.259033,0.107657,-0.378845,54.9901,0.227332,102.398,-0.271188,3.34412,1.0136754512786865,4.883630275726318,2.23585,104.12000274658203,,,,,,,495.9,4.549541284,495.9,4.549541284,,,,,,,,,,,,,,,,,,,"Marcus Semien","12533",543760
"Randy Arozarena","SEA",112,483,414,98,60,20,1,17,62,56,54,0,122,12,3,0,,19,6,0.237425,0.112022,0.252395,0.443836,0.341012,0.412127,0.33583,0.753139,0.174703,5.37602,0.293644,-0.0141268,0.402475,64.4502,8.27108,123.383,0.388348,-2.35938,13.24032548069954,-7.758450746536255,2.23493,134.9199981689453,,,,,,,575.6,5.139285714,575.6,5.139285714,,,,,,,,,,,,,,,,,,,"Randy Arozarena","19290",668227
"Jung Hoo Lee","SFG",106,460,417,117,80,27,3,8,58,49,35,1,46,4,3,1,,7,3,0.281484,0.0770898,0.0999691,0.771136,0.340423,0.416663,0.33307,0.757085,0.135178,4.85111,0.299214,-0.799454,-0.699243,60.3339,6.86182,113.07,-1.4987,-0.731572,5.638476490974426,0.4781503677368164,2.22406,233.94000244140625,,,,,,,530.7,5.006603773,530.7,5.006603773,,,,,,,,,,,,,,,,,,,"Jung Hoo Lee","33824",808982
"Junior Caminero","TBR",103,444,411,107,69,18,1,18,53,60,28,2,93,3,2,0,,3,1,0.259773,0.0621228,0.208586,0.297828,0.30913,0.443424,0.327125,0.752554,0.183651,3.64001,0.292251,-0.715861,-0.561023,56.0763,4.51766,114.962,-1.27688,-1.26105,6.270208835601807,0.1775304079055786,2.19765,73.0999984741211,,,,,,,511.2,4.963106796,511.2,4.963106796,,,,,,,,,,,,,,,,,,,"Junior Caminero","28163",691406
"Geraldo Perdomo","ARI",101,435,370,93,66,18,2,7,56,41,49,1,67,4,4,7,,13,3,0.249982,0.112657,0.153998,0.731548,0.340978,0.361777,0.31688,0.702754,0.111795,5.61579,0.285942,1.19225,0.499587,51.4167,0.882657,98.6092,1.69184,1.0226,0.9740988612174988,5.680928826332092,2.1923,430.2699890136719,,,,,,,455.5,4.50990099,455.5,4.50990099,,,,,,,,,,,,,,,,,,,"Geraldo Perdomo","22799",672695
"Yainer Diaz","HOU",101,411,387,107,71,19,2,15,48,56,18,1,74,3,3,0,,1,0,0.27616,0.0427585,0.180669,0.236668,0.310015,0.449714,0.329812,0.759729,0.173555,2.86516,0.30539,-1.44699,-0.711025,52.7736,5.05858,114.338,-2.15802,-0.188271,4.535035133361816,2.8345687985420227,2.17889,60.08000183105469,,,,,,,484.6,4.798019801,484.6,4.798019801,,,,,,,,,,,,,,,,,,,"Yainer Diaz","23003",673237
"Kyle Schwarber","PHI",113,489,406,93,48,15,1,29,73,75,76,3,135,5,3,0,,3,1,0.229385,0.154478,0.275202,0.561327,0.35498,0.484453,0.365409,0.839433,0.255068,3.62003,0.261908,-1.22952,-0.850069,76.7914,19.8992,132.195,-2.07959,-0.0374869,16.625734329223633,-11.98316564410925,2.17338,75.9000015258789,,,,,,,682.5,6.039823008,682.5,6.039823008,,,,,,,,,,,,,,,,,,,"Kyle Schwarber","16478",656941
"James Wood","WSN",101,436,380,99,59,21,3,16,59,54,50,1,118,3,2,0,,15,4,0.260033,0.115294,0.270897,0.4256,0.348877,0.456976,0.353063,0.805853,0.196943,5.64599,0.332437,0.0108511,0.433622,64.128,13.4432,124.871,0.444473,-1.27964,13.318039029836655,-7.169147968292236,2.14444,53.29999923706055,,,,,,,579.1,5.733663366,579.1,5.733663366,,,,,,,,,,,,,,,,,,,"James Wood","29518",695578
"Brandon Lowe","TBR",90,388,346,82,48,15,1,18,49,54,35,1,99,4,3,0,,4,1,0.237648,0.0909594,0.256199,0.355034,0.313193,0.441207,0.329752,0.7544,0.203559,4.12102,0.27908,0.101207,-0.257224,49.7963,4.75663,116.801,-0.156017,-0.433107,7.247019022703171,0.5502261221408844,2.14369,211.94000244140625,,,,,,,453.4,5.037777777,453.4,5.037777777,,,,,,,,,,,,,,,,,,,"Brandon Lowe","18882",664040
"Jacob Wilson","ATH",97,420,389,113,82,23,2,6,50,41,21,0,37,3,3,3,,3,1,0.2895,0.0503562,0.0890672,0.565373,0.329359,0.40208,0.322312,0.731439,0.112581,3.92741,0.306219,-0.680055,-0.568825,51.4373,2.66603,107.802,-1.24888,-0.262683,2.47369647026062,4.233150392770767,2.1417,327.1499938964844,,,,,,,453.2,4.672164948,453.2,4.672164948,,,,,,,,,,,,,,,,,,,"Jacob Wilson","33266",805779
"Byron Buxton","MIN",88,379,344,84,44,19,2,19,56,53,26,1,108,7,3,0,,9,2,0.244329,0.0683028,0.284251,0.24029,0.307567,0.480367,0.340385,0.787933,0.236037,6.40952,0.295487,0.938908,0.506397,51.9333,7.86292,120.869,1.44531,0.0127963,10.443145036697388,-2.3885925514623523,2.14153,224.94000244140625,,,,,,,482,5.477272727,482,5.477272727,,,,,,,,,,,,,,,,,,,"Byron Buxton","14161",621439
"Brenton Doyle","COL",110,474,433,108,69,19,3,17,61,55,32,1,130,3,3,3,,21,4,0.249855,0.0685153,0.274912,0.249226,0.304547,0.427339,0.319617,0.731886,0.177484,6.67865,0.315028,1.83667,1.65599,57.1101,1.99579,88.9632,3.49266,5.79785,-2.719432830810547,7.491364359855652,2.13385,71.72000122070312,,,,,,,537.5,4.886363636,537.5,4.886363636,,,,,,,,,,,,,,,,,,,"Brenton Doyle","25479",686668
"Carlos Correa","MIN",83,359,318,84,54,17,1,12,44,44,36,2,68,2,3,0,,0,0,0.263081,0.100519,0.189611,0.530134,0.340313,0.432995,0.339286,0.773308,0.169914,2.13126,0.298795,-0.924077,-0.692082,48.8496,7.1296,120.1,-1.61616,-0.735639,6.587834477424622,2.026860535144806,2.12968,237.5800018310547,,,,,,,434.2,5.231325301,434.2,5.231325301,,,,,,,,,,,,,,,,,,,"Carlos Correa","14162",621043
"Gleyber Torres","DET",108,465,414,108,74,20,1,13,57,50,44,0,79,3,4,1,,6,3,0.260965,0.0947112,0.170306,0.556125,0.333307,0.405447,0.327521,0.738754,0.144482,3.87439,0.292847,-0.816776,-0.726581,58.9431,4.8834,112.38,-1.54336,-1.69932,5.004452347755432,-0.038210391998291016,2.11868,228.8800048828125,,,,,,,520.7,4.821296296,520.7,4.821296296,,,,,,,,,,,,,,,,,,,"Gleyber Torres","16997",650402
"Lawrence Butler","ATH",108,465,424,106,63,22,2,19,62,53,37,1,110,1,3,1,,15,3,0.250034,0.0786191,0.237057,0.331646,0.309457,0.443856,0.328177,0.753313,0.193822,5.53252,0.292347,0.715383,1.11574,59.186,5.12629,111.907,1.83113,1.74791,8.128519654273987,-3.163197159767151,2.11858,60.90999984741211,,,,,,,557.5,5.162037037,557.5,5.162037037,,,,,,,,,,,,,,,,,,,"Lawrence Butler","22542",671732
"Bryson Stott","PHI",99,428,385,99,71,18,3,9,53,43,36,1,74,3,3,1,,20,3,0.25777,0.0846336,0.172135,0.491671,0.323366,0.384354,0.313958,0.70772,0.126584,6.38483,0.295791,1.93722,1.80934,49.6542,-0.126472,97.6964,3.74656,1.96186,2.5754419565200806,3.527905583381653,2.11282,172.64999389648438,,,,,,,469.9,4.746464646,469.9,4.746464646,,,,,,,,,,,,,,,,,,,"Bryson Stott","26294",681082
"Iván Herrera","STL",77,310,270,72,48,14,1,9,39,36,33,0,65,4,2,1,,4,1,0.267478,0.107242,0.209955,0.510783,0.352889,0.426268,0.345139,0.779157,0.158791,4.23341,0.318618,0.0640251,-0.21154,43.6702,7.60806,120.663,-0.147514,-0.7794,7.4622176587581635,2.578933000564575,2.11183,225.9600067138672,,,,,,,379.9,4.933766233,379.9,4.933766233,,,,,,,,,,,,,,,,,,,"Ivan Herrera","20599",671056
"Lars Nootbaar","STL",91,394,336,84,52,17,2,14,51,44,53,2,75,2,2,1,,7,2,0.250755,0.135351,0.190061,0.712142,0.353873,0.434421,0.347418,0.788294,0.183666,4.67304,0.281906,0.106311,-0.0895081,56.2179,10.3847,122.191,0.0168029,0.296197,10.40362848713994,-3.206580102443695,2.10846,258.2900085449219,,,,,,,499.4,5.487912087,499.4,5.487912087,,,,,,,,,,,,,,,,,,,"Lars Nootbaar","21454",663457
"Jackson Chourio","MIL",108,465,431,115,72,23,2,17,62,62,27,2,97,3,3,1,,18,5,0.266438,0.0588037,0.208651,0.281828,0.312519,0.448908,0.330364,0.761427,0.18247,5.98402,0.306391,1.33171,0.985523,59.9953,5.93561,108.914,2.31723,1.49099,7.238559722900391,-2.697903633117676,2.07854,16.420000076293945,,,,,,,561.1,5.19537037,561.1,5.19537037,,,,,,,,,,,,,,,,,,,"Jackson Chourio","28806",694192
"Jose Altuve","HOU",109,469,424,114,78,21,0,15,63,50,38,1,81,5,2,1,,13,4,0.268209,0.0810527,0.172619,0.469548,0.333515,0.42321,0.333713,0.756725,0.155001,4.62314,0.299681,-0.333209,0.0482114,61.7586,7.23684,117.069,-0.284997,-0.983022,8.8194759786129,-4.697836935520172,2.04504,61.189998626708984,,,,,,,558.8,5.126605504,558.8,5.126605504,,,,,,,,,,,,,,,,,,,"Jose Altuve","5417",514888
"Austin Wells","NYY",87,346,306,71,40,15,1,14,38,46,33,1,77,4,3,0,,2,1,0.231129,0.0951963,0.222428,0.427987,0.31042,0.426367,0.323054,0.736787,0.195239,3.2777,0.259544,-0.413912,-0.476809,42.6523,2.40444,108.057,-0.890721,-0.256331,2.281617820262909,5.825767755508423,2.0335,175.14999389648438,,,,,,,384.4,4.418390804,384.4,4.418390804,,,,,,,,,,,,,,,,,,,"Austin Wells","27562",669224
"Xavier Edwards","MIA",101,437,389,109,86,17,3,2,51,31,39,1,67,2,3,4,,27,5,0.279048,0.0893888,0.152544,0.585985,0.345147,0.354042,0.313771,0.699189,0.0749935,6.44705,0.329344,1.80294,2.27742,50.6061,-0.194155,95.5364,4.08036,-1.46214,1.7646880149841309,3.1472702026367188,2.01994,139.80999755859375,,,,,,,466.9,4.622772277,466.9,4.622772277,,,,,,,,,,,,,,,,,,,"Xavier Edwards","22266",669364
"Teoscar Hernández","LAD",99,430,394,106,64,20,1,21,59,68,29,1,116,4,2,0,,7,2,0.269435,0.0674794,0.269036,0.25082,0.324636,0.48363,0.350111,0.808266,0.214195,4.6402,0.328368,-0.598182,-0.0351255,62.1841,12.2376,124.227,-0.633308,-1.96367,11.72434777021408,-6.567834734916687,2.01982,56.880001068115234,,,,,,,567.4,5.731313131,567.4,5.731313131,,,,,,,,,,,,,,,,,,,"Teoscar Hernandez","13066",606192
"Jazz Chisholm Jr.","NYY",72,311,278,68,41,11,1,15,43,41,28,1,81,3,2,1,,19,4,0.243092,0.0884903,0.260527,0.339659,0.31597,0.449794,0.3337,0.765764,0.206702,6.50442,0.287656,1.32267,1.48058,40.9453,4.79498,115.508,2.80325,-0.275673,8.287947416305542,0.8351292312145233,2.0169,21.799999237060547,,,,,,,399.3,5.545833333,399.3,5.545833333,,,,,,,,,,,,,,,,,,,"Jazz Chisholm Jr.","20454",665862
"Mark Vientos","NYM",112,485,439,106,63,20,1,22,57,67,39,1,135,4,3,0,,0,0,0.241836,0.0802873,0.278568,0.288215,0.307494,0.443284,0.327682,0.750779,0.201448,2.39207,0.295073,-1.54632,-0.79636,61.5677,5.15763,111.005,-2.34267,-1.2607,3.9973058700561523,-0.7551486492156982,2.01419,105.8499984741211,,,,,,,554.1,4.947321428,554.1,4.947321428,,,,,,,,,,,,,,,,,,,"Mark Vientos","22184",668901
"Logan O'Hoppe","LAA",93,375,338,83,50,13,1,18,46,50,29,0,102,5,2,1,,2,1,0.244334,0.0765858,0.272188,0.281371,0.310873,0.451507,0.332905,0.762381,0.207173,3.19589,0.291906,-0.846678,-0.617222,49.0816,5.53858,113.186,-1.4639,-0.507912,4.153437376022339,2.6874579787254333,2.00034,135.80999755859375,,,,,,,442.4,4.756989247,442.4,4.756989247,,,,,,,,,,,,,,,,,,,"Logan O'Hoppe","24729",681351
"Ha-Seong Kim","TBR",73,316,275,69,47,13,1,8,39,32,34,1,55,2,2,2,,14,3,0.249562,0.108799,0.174247,0.624396,0.335949,0.389144,0.322745,0.725093,0.139582,5.53292,0.283964,0.790763,0.869338,38.8603,2.11737,111.896,1.6601,-0.617352,5.936372637748718,2.7696853280067444,1.99136,382.4700012207031,,,,,,,356.2,4.879452054,356.2,4.879452054,,,,,,,,,,,,,,,,,,,"Ha-Seong Kim","27506",673490
"Daulton Varsho","TOR",104,449,402,90,51,18,3,18,58,55,40,1,113,4,3,1,,11,3,0.223344,0.0884617,0.250828,0.352678,0.297105,0.419047,0.313425,0.716152,0.195704,5.914,0.261458,0.879667,0.24563,51.8284,-0.322811,102.672,1.1253,0.627787,2.488346219062805,1.7932195663452148,1.9912,315.2699890136719,,,,,,,485,4.663461538,485,4.663461538,,,,,,,,,,,,,,,,,,,"Daulton Varsho","19918",662139
"Nolan Arenado","STL",110,475,431,110,74,22,1,14,53,59,37,3,65,3,4,0,,2,1,0.256251,0.0774102,0.137446,0.563206,0.31725,0.409515,0.318368,0.726765,0.153264,2.97928,0.271233,-1.07653,-0.769675,56.7626,1.52773,102.713,-1.84621,2.0605,-0.3159189224243164,3.4688291549682617,1.96998,222.5399932861328,,,,,,,507.1,4.61,507.1,4.61,,,,,,,,,,,,,,,,,,,"Nolan Arenado","9777",571448
"Yandy Díaz","TBR",109,469,417,117,82,22,0,13,55,53,45,0,67,4,3,1,,1,1,0.281277,0.0959676,0.143369,0.669374,0.354615,0.428556,0.346729,0.783171,0.147278,2.27545,0.307456,-2.07522,-1.00717,66.6181,12.0963,128.683,-3.0824,-0.195168,12.21746826171875,-8.972329020500183,1.95438,195.6999969482422,,,,,,,570.3,5.232110091,570.3,5.232110091,,,,,,,,,,,,,,,,,,,"Yandy Diaz","16578",650490
"Brendan Donovan","STL",102,440,390,110,79,21,1,9,53,49,37,1,57,8,3,1,,5,2,0.281662,0.0850335,0.128587,0.661292,0.354467,0.413594,0.340951,0.768061,0.131932,3.91966,0.307234,-0.736394,-0.76636,60.4409,9.31921,117.855,-1.50275,-0.729838,7.81882631778717,-3.672894060611725,1.95027,248.27000427246094,,,,,,,516.1,5.059803921,516.1,5.059803921,,,,,,,,,,,,,,,,,,,"Brendan Donovan","24679",680977
"Alejandro Kirk","TOR",81,322,287,75,54,14,0,7,30,39,29,1,40,3,3,0,,0,0,0.261334,0.0885827,0.124465,0.711709,0.33216,0.388538,0.320293,0.720698,0.127203,1.47105,0.279164,-2.0245,-0.641964,38.966,1.52885,107.478,-2.66646,1.97173,0.07259559631347656,8.03561544418335,1.95014,255.17999267578125,,,,,,,335.4,4.14074074,335.4,4.14074074,,,,,,,,,,,,,,,,,,,"Alejandro Kirk","22581",672386
"Kristian Campbell","BOS",99,426,373,98,65,20,2,11,54,48,44,1,99,6,3,0,,11,3,0.263082,0.103748,0.23124,0.448659,0.347484,0.417291,0.338926,0.764775,0.154209,5.11426,0.326296,-0.298411,0.0369757,57.86,8.34043,113.378,-0.261435,-1.28141,6.219649285078049,-1.6215374171733856,1.94581,285.70001220703125,,,,,,,511.1,5.162626262,511.1,5.162626262,,,,,,,,,,,,,,,,,,,"Kristian Campbell","33644",692225
"Brice Turang","MIL",105,455,410,104,78,17,2,7,56,41,38,1,85,2,3,3,,29,5,0.25287,0.0833608,0.186601,0.446734,0.316784,0.354003,0.299938,0.670787,0.101133,6.57941,0.302057,2.5738,2.92682,47.6729,-5.2116,88.5131,5.50062,2.10373,-0.7032208442687988,3.9092822074890137,1.90553,145.1300048828125,,,,,,,460,4.38095238,460,4.38095238,,,,,,,,,,,,,,,,,,,"Brice Turang","22186",668930
"Jordan Westburg","BAL",73,314,286,75,46,15,2,12,40,40,21,0,70,4,2,1,,5,1,0.262609,0.0683845,0.223869,0.305466,0.320953,0.456235,0.338663,0.777187,0.193626,5.35275,0.307559,-0.249556,-0.0821075,42.5312,6.07457,121.612,-0.331664,-0.0258286,7.376531392335892,0.5067330505698919,1.89776,90.2300033569336,,,,,,,383.4,5.252054794,383.4,5.252054794,,,,,,,,,,,,,,,,,,,"Jordan Westburg","27815",676059
"Sean Murphy","ATL",70,277,242,56,33,11,1,12,34,37,27,1,67,7,2,0,,0,0,0.233523,0.0983818,0.240937,0.40833,0.326195,0.433418,0.334789,0.759613,0.199895,2.43656,0.270245,-0.649647,-0.497684,36.7504,4.51609,111.06,-1.14733,1.15793,2.4935059547424316,6.574593544006348,1.89727,295.67999267578125,,,,,,,324,4.628571428,324,4.628571428,,,,,,,,,,,,,,,,,,,"Sean Murphy","19352",669221
"Christian Walker","HOU",110,474,418,99,56,19,1,23,60,66,45,2,110,7,4,0,,3,1,0.235619,0.0955798,0.232712,0.410721,0.317431,0.447163,0.333585,0.764594,0.211544,3.32372,0.262848,-0.509788,-0.600292,62.3814,7.26705,116.979,-1.11008,2.77249,8.04490876197815,-5.767939567565918,1.87183,110.98999786376953,,,,,,,572.3,5.202727272,572.3,5.202727272,,,,,,,,,,,,,,,,,,,"Christian Walker","13419",572233
"Jake Cronenworth","SDP",105,452,397,96,61,20,3,12,53,52,44,1,83,8,3,1,,3,1,0.242503,0.0966821,0.183641,0.526474,0.327138,0.39866,0.322037,0.725797,0.156156,4.34167,0.276532,-0.175674,-0.54691,55.3691,2.77591,107.384,-0.722584,-1.50443,3.2433900237083435,-0.32911765575408936,1.86668,284.07000732421875,,,,,,,487.4,4.641904761,487.4,4.641904761,,,,,,,,,,,,,,,,,,,"Jake Cronenworth","18036",630105
"Marcell Ozuna","ATL",106,460,402,106,65,18,0,23,62,67,53,1,108,3,3,0,,1,0,0.263552,0.115138,0.23385,0.492359,0.350777,0.480358,0.362484,0.831135,0.216806,1.93441,0.303056,-1.451,-0.801772,71.1043,17.6322,129.63,-2.25277,-0.000112318,13.927497863769531,-11.429279112198856,1.8498,68.76000213623047,,,,,,,629.9,5.94245283,629.9,5.94245283,,,,,,,,,,,,,,,,,,,"Marcell Ozuna","10324",542303
"JJ Bleday","ATH",102,440,383,90,51,22,2,16,55,49,51,1,92,2,3,1,,3,1,0.234556,0.116159,0.210269,0.552431,0.325956,0.423501,0.330341,0.749457,0.188944,3.85204,0.26718,-0.896709,-0.693018,56.7267,5.60501,113.421,-1.58973,-3.49689,5.1227415800094604,-1.9260615110397339,1.84842,263.0799865722656,,,,,,,508.5,4.985294117,508.5,4.985294117,,,,,,,,,,,,,,,,,,,"JJ Bleday","26368",668709
"Rafael Devers","BOS",106,456,397,105,60,23,2,21,63,67,51,7,102,4,3,0,,2,1,0.265342,0.112004,0.223136,0.501952,0.352692,0.489609,0.362001,0.842301,0.224267,3.59566,0.304156,-0.873456,-0.668422,70.3211,17.306,129.529,-1.54188,-0.0464229,13.773574471473694,-11.163089711219072,1.844,40.939998626708984,,,,,,,632.5,5.966981132,632.5,5.966981132,,,,,,,,,,,,,,,,,,,"Rafael Devers","17350",646240
"Chase Meidroth","CHW",96,415,354,88,66,15,1,6,48,34,50,0,70,7,2,1,,8,2,0.248674,0.121566,0.168498,0.721473,0.350616,0.347043,0.31846,0.697659,0.0983689,4.50229,0.29295,-0.359069,-0.224469,49.5465,1.36285,104.336,-0.583538,-0.671386,1.4606513381004333,2.5063916444778442,1.84087,999,,,,,,,425,4.427083333,425,4.427083333,,,,,,,,,,,,,,,,,,,"Chase Meidroth","31580",805367
"Ian Happ","CHC",95,410,354,88,55,20,1,13,55,48,49,1,94,3,2,0,,7,2,0.24945,0.120787,0.228762,0.528003,0.344897,0.419119,0.338655,0.764017,0.16967,4.60864,0.302145,-0.198406,-0.144297,55.5243,7.92826,117.394,-0.342702,0.39834,8.112136512994766,-4.061382621526718,1.8355,130.16000366210938,,,,,,,488.4,5.141052631,488.4,5.141052631,,,,,,,,,,,,,,,,,,,"Ian Happ","17919",664023
"Taylor Ward","LAA",111,478,424,105,65,20,1,19,60,56,45,1,112,5,4,0,,5,2,0.24844,0.0949464,0.233533,0.406565,0.326183,0.433255,0.333711,0.759438,0.184815,3.60062,0.291661,-0.5771,-0.681317,62.9579,7.37651,113.75,-1.25842,0.353719,6.218631267547607,-4.696435898542404,1.80763,180.19000244140625,,,,,,,560.2,5.046846846,560.2,5.046846846,,,,,,,,,,,,,,,,,,,"Taylor Ward","17548",621493
"Evan Carter","TEX",84,361,315,76,47,15,3,10,46,39,39,1,90,4,3,1,,10,3,0.241564,0.107957,0.250158,0.431558,0.330264,0.410132,0.327156,0.740396,0.168568,6.17316,0.303063,0.241284,0.295136,45.6302,3.68422,110.952,0.53642,-0.374467,5.030664920806885,0.3415822684764862,1.80102,306.04998779296875,,,,,,,404.8,4.819047619,404.8,4.819047619,,,,,,,,,,,,,,,,,,,"Evan Carter","27790",694497
"Jackson Holliday","BAL",94,406,355,84,55,17,2,10,53,41,45,1,107,3,2,0,,8,2,0.236379,0.110495,0.262971,0.420178,0.325462,0.380408,0.31506,0.70587,0.144029,5.42343,0.307054,-0.145066,-0.07696,47.4505,0.236148,105.091,-0.222026,0.0640651,2.129795342683792,1.6984786912798882,1.79774,206.38999938964844,,,,,,,423.7,4.507446808,423.7,4.507446808,,,,,,,,,,,,,,,,,,,"Jackson Holliday","31781",702616
"Maikel Garcia","KCR",100,431,392,103,73,21,2,6,53,41,33,0,74,1,3,2,,23,6,0.262435,0.076431,0.172423,0.443277,0.318901,0.374457,0.308002,0.693359,0.112023,6.1927,0.307348,1.43728,1.44218,47.9315,-2.1706,93.0604,2.87947,1.75794,-0.5220813751220703,3.369052290916443,1.78198,206.8800048828125,,,,,,,442.4,4.424,442.4,4.424,,,,,,,,,,,,,,,,,,,"Maikel Garcia","22715",672580
"Matt McLain","CIN",95,411,363,87,52,18,2,15,55,50,40,1,114,5,2,1,,14,4,0.241112,0.0969873,0.278269,0.348538,0.323553,0.424904,0.329854,0.748457,0.183792,6.01076,0.307922,0.342221,0.553292,52.8502,5.07841,102.464,0.895513,0.220089,2.097524881362915,1.2941627204418182,1.77256,86.18000030517578,,,,,,,479.2,5.044210526,479.2,5.044210526,,,,,,,,,,,,,,,,,,,"Matt McLain","29695",680574
"Josh Jung","TEX",101,436,406,103,66,19,2,16,50,53,24,0,112,4,2,0,,5,2,0.254754,0.0544992,0.257968,0.211264,0.300477,0.430138,0.318822,0.730615,0.175384,4.33146,0.312205,-1.11136,-0.348655,52.2441,1.55939,105.119,-1.46002,0.224431,1.0781546831130981,1.4954190403223038,1.771,207.57000732421875,,,,,,,475.6,4.708910891,475.6,4.708910891,,,,,,,,,,,,,,,,,,,"Josh Jung","26299",673962
"Eugenio Suárez","ARI",101,435,384,91,53,18,1,19,54,63,40,0,122,7,4,0,,2,1,0.235996,0.0916165,0.279832,0.327398,0.315859,0.437178,0.330175,0.753037,0.201183,2.97833,0.289172,-1.16988,-0.652051,56.0171,5.48307,107.523,-1.82193,-0.252792,2.0607504844665527,0.46942973136901855,1.76567,168.66000366210938,,,,,,,504.1,4.991089108,504.1,4.991089108,,,,,,,,,,,,,,,,,,,"Eugenio Suarez","12552",553993
"Ezequiel Tovar","COL",107,464,435,113,70,26,3,15,55,53,20,1,120,4,3,2,,7,3,0.260023,0.0428425,0.257834,0.166163,0.29605,0.434406,0.317175,0.730455,0.174383,5.0301,0.323558,-0.326506,-0.436871,54.9801,1.05102,87.3257,-0.763377,4.06243,-7.743726193904877,9.03373098373413,1.73843,129.3000030517578,,,,,,,508.2,4.74953271,508.2,4.74953271,,,,,,,,,,,,,,,,,,,"Ezequiel Tovar","24064",678662
"Seiya Suzuki","CHC",89,384,338,90,55,16,3,16,52,53,40,2,98,3,3,0,,8,3,0.265676,0.104168,0.254448,0.409386,0.346152,0.46891,0.354795,0.815062,0.203234,5.25595,0.325818,-0.832175,-0.3783,57.0322,12.3743,128.216,-1.21048,-0.167623,11.657851934432983,-8.039845392107964,1.7033,84.3499984741211,,,,,,,515.7,5.794382022,515.7,5.794382022,,,,,,,,,,,,,,,,,,,"Seiya Suzuki","30116",673548
"Christian Yelich","MIL",98,425,365,94,63,17,2,13,57,50,54,3,93,3,2,1,,17,3,0.257704,0.126154,0.220154,0.573025,0.354722,0.416482,0.340816,0.771204,0.158778,5.73435,0.311745,1.49265,1.23274,58.3109,8.95211,115.922,2.72538,-0.187088,10.751409530639648,-8.492643341422081,1.70262,112.05000305175781,,,,,,,539.2,5.502040816,539.2,5.502040816,,,,,,,,,,,,,,,,,,,"Christian Yelich","11477",592885
"Andy Pages","LAD",88,379,339,84,50,18,1,15,51,47,31,1,91,6,3,0,,3,1,0.246531,0.0811179,0.239953,0.338058,0.318678,0.435899,0.330631,0.754576,0.189368,4.08898,0.292111,-0.447278,-0.59657,48.9897,4.91935,111.166,-1.04385,0.280313,3.9814188480377197,-0.24329787492752075,1.69824,381.8599853515625,,,,,,,444.2,5.047727272,444.2,5.047727272,,,,,,,,,,,,,,,,,,,"Andy Pages","24816",681624
"Wilyer Abreu","BOS",86,371,324,80,47,19,1,14,49,49,43,2,97,2,2,0,,8,2,0.247604,0.114885,0.260189,0.441544,0.336929,0.440139,0.340557,0.777069,0.192536,4.75492,0.307473,-0.177905,0.0347062,50.8538,7.74271,114.52,-0.143199,1.7778,5.980780780315399,-2.053068161010742,1.6862,331.239990234375,,,,,,,461,5.360465116,461,5.360465116,,,,,,,,,,,,,,,,,,,"Wilyer Abreu","23772",677800
