Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Rafael Montero","ATL",1.247,0.839023,0,5.14845,36,0,0,3.0856,,21.9386,97.02,22.6098,13.43,12.55,2.70866,9.64132,0.380821,1.23529,19.9129,8.16897,3.95521,2.06537,1.11119,0.205245,0.0993746,0.10587061196565628,0.262467,1.47006,0.313296,0.661342,,,4.3846,0.00472558,-0.185428,999,,,,,,,85.10000000000001,3.8681818181818186,90,4.090909090909091,,,,,,,,,,,,,,,,,,,"Rafael Montero","12760",606160
"Randy Dobnak","MIN",0.378674,0.298748,0,4.81758,11,0,0,0.4822,,6.50119,28.79,6.80392,3.75,3.48,0.675226,2.83232,0.164707,0.380176,5.13695,7.11141,3.92095,1.81369,0.934757,0.178428,0.0983785,0.08004989475011826,0.266012,1.48223,0.310073,0.677286,,,4.35987,0.00446288,-0.0450026,999,,,,,,,22.3,3.185714285714286,23,3.2857142857142856,,,,,,,,,,,,,,,,,,,"Randy Dobnak","23798",677976
"Eduardo Salazar","WSN",1.04563,0.997586,0,4.83903,35,0,0,0.4633,,22.9323,101.54,23.6673,13.29,12.33,2.43229,10.0518,0.828796,1.52937,17.1919,6.74714,3.94492,1.71034,0.954575,0.169312,0.0989931,0.0703185573220253,0.26309,1.47037,0.301913,0.673918,,,4.50207,0.0039609,-0.133178,999,,,,,,,81.20000000000002,3.5304347826086966,87,3.782608695652174,,,,,,,,,,,,,,,,,,,"Eduardo Salazar","23135",674285
"Luis Patiño","SDP",0.29388,0.245725,0,4.5299,9,0,0,0.4751,,5.5829,24.15,5.02997,3.01,2.81,0.737338,2.50324,0.171286,0.276203,4.556,7.34456,4.03539,1.82004,1.18864,0.188654,0.103654,0.08500030636787415,0.235369,1.34934,0.267001,0.695778,,,4.6859,0.0037755,0.00557365,999,,,,,,,20.10000000000001,3.3500000000000014,18,3,,,,,,,,,,,,,,,,,,,"Luis Patino","22815",672715
"Logan Gillaspie","SDP",0.435647,0.385542,0,4.81846,14,0,0,0.4751,,8.18104,35.38,8.38308,4.7,4.38,1.20787,2.62428,0.17922,0.427207,6.70633,7.37767,2.88699,2.55549,1.32879,0.189552,0.0741742,0.11537733674049377,0.259309,1.34547,0.293893,0.677022,,,4.50642,0.00289141,-0.0953789,999,,,,,,,31.100000000000005,3.8875000000000006,32,4,,,,,,,,,,,,,,,,,,,"Logan Gillaspie","22461",670810
"Luis Contreras","HOU",1.07492,0.794037,0,4.64004,32,0,0,0.4835,,19.3576,83.88,17.1236,10.71,9.98,2.98244,8.82784,0.595597,1.16288,20.493,9.52788,4.10436,2.3214,1.38664,0.244313,0.105244,0.13906922191381454,0.231747,1.34064,0.280502,0.699919,,,4.54152,0.00283529,-0.136855,999,,,,,,,69.49999999999999,3.6578947368421044,66,3.473684210526316,,,,,,,,,,,,,,,,,,,"Luis Contreras","25839",664351
"Jordan Balazovic","DET",0.192502,0.176824,0,4.79198,6,0,0,0.4353,,3.92531,17.25,3.96674,2.25,2.09,0.477634,1.66246,0.0844751,0.198406,3.27799,7.51582,3.81172,1.97177,1.09512,0.190028,0.0963747,0.09365367144346237,0.257762,1.43408,0.299918,0.68122,,,4.44143,0.00236178,0.00371576,999,,,,,,,19.200000000000003,4.800000000000001,20,5,,,,,,,,,,,,,,,,,,,"Jordan Balazovic","21866",666364
"Dane Dunning","TEX",0.495234,0.325985,0,4.57278,13,0,0,0.4683,,8.62058,37.28,8.28044,4.7,4.38,1.12564,3.39351,0.193714,0.535296,7.51637,7.84719,3.54287,2.21492,1.17518,0.201619,0.0910278,0.11059160530567169,0.24828,1.3542,0.28956,0.690623,,,4.42847,0.00221786,-0.0431697,740.989990234375,,,,,,,37.500000000000014,4.166666666666668,36,4,,,,,,,,,,,,,,,,,,,"Dane Dunning","19409",641540
"Tommy Nance","TOR",0.228879,0.186251,0,4.6323,7,0,0,0.4906,,4.46863,19.38,4.28595,2.48,2.3,0.590506,1.87255,0.107205,0.246748,4.11532,8.28843,3.77139,2.19771,1.1893,0.212349,0.0966228,0.11572609841823578,0.248307,1.37816,0.294344,0.689918,,,4.40636,0.00182625,0.00371565,999,,,,,,,8.9,2.225,9,2.25,,,,,,,,,,,,,,,,,,,"Tommy Nance","19178",667297
"Mick Abel","PHI",0.39814,0.252643,0,4.54371,11,0,0,0,,7.36842,32.39,6.54246,4,3.72,0.929319,3.92873,0.250842,0.453821,7.35927,8.98881,4.79866,1.87319,1.1351,0.227208,0.121294,0.10591354966163635,0.233597,1.42109,0.284658,0.70568,,,4.53395,0.00159902,-0.0450026,999,,,,,,,23.300000000000015,3.3285714285714305,24,3.4285714285714284,,,,,,,,,,,,,,,,,,,"Mick Abel","sa3014534",690953
"Taylor Clarke","KCR",1.19008,0.881696,0,4.94209,35,0,0,0.4675,,21.3978,92.63,22.3517,12.63,11.75,3.34645,6.65558,0.356426,0.966298,17.0014,7.15083,2.79936,2.55445,1.40753,0.183541,0.0718512,0.11168933659791946,0.262936,1.35562,0.293925,0.673346,,,4.62017,0.00148437,-0.237511,999,,,,,,,71.3,3.395238095238095,76,3.619047619047619,,,,,,,,,,,,,,,,,,,"Taylor Clarke","17611",664199
"Jesse Chavez","ATL",0.53573,0.332837,0,4.87298,15,0,0,0.4628,,8.92063,38.88,8.89031,5.17,4.83,1.2424,3.58278,0.146821,0.403087,8.30182,8.37569,3.61466,2.31715,1.25345,0.213524,0.0921497,0.12137458473443985,0.25478,1.39823,0.301694,0.680387,,,4.39728,0.00058278,-0.0431949,999,,,,,,,34.90000000000001,3.877777777777779,36,4,,,,,,,,,,,,,,,,,,,"Jesse Chavez","5448",445926
"Jacob Latz","TEX",1.51644,0.961316,0,4.48038,39,0,0,5.0577,,26.7969,116.56,23.5852,14.31,13.34,3.44568,13.425,0.741561,1.28819,25.5032,8.56552,4.50891,1.89969,1.15727,0.218799,0.115176,0.10362262278795242,0.231575,1.38114,0.27627,0.705276,,,4.52291,0.000558431,-0.026551,999,,,,,,,130.5,4.833333333333333,126,4.666666666666667,,,,,,,,,,,,,,,,,,,"Jacob Latz","21306",656641
"Alan Rangel","PHI",0.410093,0.299271,0,5.16638,12,0,0,0,,7.99593,35.25,8.11007,4.96,4.59,1.30294,3.30902,0.272228,0.349385,7.83994,8.82442,3.72454,2.36926,1.46655,0.22241,0.0938729,0.12853660434484482,0.256716,1.42811,0.30323,0.673174,,,4.63753,0.000271301,-0.0952752,999,,,,,,,33.10000000000001,4.137500000000001,34,4.25,,,,,,,,,,,,,,,,,,,"Alan Rangel","sa877578",660604
"Luis F. Castillo","BAL",0.249805,0.179867,0,4.72392,7,0,0,0.4748,,5.14404,22.25,5.25644,2.91,2.7,0.72718,1.73537,0.153003,0.255035,4.32658,7.56978,3.0362,2.49318,1.27227,0.194453,0.077994,0.11645910888910294,0.259454,1.35921,0.297863,0.68329,,,4.42391,-0.00107413,-0.0467534,999,,,,,,,13.7,2.7399999999999998,14,2.8,,,,,,,,,,,,,,,,,,,"Luis F. Castillo","20638",622379
"James Karinchak","CHW",0.440618,0.477035,0,4.71289,15,0,0,0.4461,,9.66285,42.39,8.06204,5.44,5.06,1.44139,5.57317,0.163968,0.553361,11.0745,10.3148,5.19086,1.9871,1.34251,0.261252,0.131474,0.12977798283100128,0.222319,1.4111,0.278792,0.705434,,,4.65666,-0.00161766,0.00928941,743.1699829101562,,,,,,,41.900000000000006,4.19,38,3.8,,,,,,,,,,,,,,,,,,,"James Karinchak","20151",675916
"Orlando Ribalta","WSN",0.910651,0.79889,0,4.59192,29,0,0,0.4633,,18.8941,81.95,16.7636,10.35,9.64,2.7342,8.79822,0.682171,1.02104,17.8843,8.51903,4.19095,2.03272,1.30241,0.218235,0.107361,0.11087384819984436,0.232405,1.3529,0.27235,0.69991,,,4.6548,-0.00228511,-0.033967,999,,,,,,,65.49999999999999,3.447368421052631,62,3.263157894736842,,,,,,,,,,,,,,,,,,,"Orlando Ribalta","26247",687377
"Miguel Díaz","SFG",0.188929,0.159511,0,4.97521,6,0,0,0.4822,,3.79883,16.7,3.79881,2.26,2.1,0.500115,1.65546,0.0825845,0.189318,3.2489,7.69712,3.92204,1.96253,1.18485,0.194545,0.0991295,0.0954151451587677,0.255722,1.43578,0.297014,0.671897,,,4.56539,-0.00256292,0.00371576,999,,,,,,,6.9,1.725,7,1.75,,,,,,,,,,,,,,,,,,,"Miguel Diaz","18815",622766
"Tejay Antone","CIN",0.230762,0.212894,0,5.08458,7,0,0,0.4574,,4.67296,20.78,4.78208,2.83,2.64,0.655835,2.16338,0.122105,0.273986,4.46212,8.59394,4.16661,2.06257,1.26312,0.214732,0.104109,0.1106230765581131,0.260709,1.48631,0.312011,0.682804,,,4.58707,-0.00537345,-0.0467534,999,,,,,,,13.7,2.7399999999999998,14,2.8,,,,,,,,,,,,,,,,,,,"Tejay Antone","16233",622088
"Matt Sauer","LAD",1.18684,0.660985,0,4.75133,29,0,0,0.5564,,18.9231,82.15,18.2679,10.73,9.99,2.66687,7.50167,0.524651,1.12694,15.7745,7.50247,3.56786,2.10279,1.26839,0.19202,0.0913168,0.10070348531007767,0.24847,1.3618,0.283242,0.682501,,,4.64041,-0.00539987,-0.136788,999,,,,,,,65.89999999999999,3.4684210526315784,65,3.4210526315789473,,,,,,,,,,,,,,,,,,,"Matt Sauer","22284",669422
"Eric Lauer","TOR",0.624001,0.508276,0,4.67922,19,0,0,0.4906,,11.4442,49.69,10.7432,6.41,5.95,1.82703,4.92919,0.372628,0.449973,11.6321,9.14779,3.87643,2.35985,1.43682,0.234094,0.0991988,0.13489555567502975,0.242452,1.36946,0.289002,0.70627,,,4.56023,-0.00556173,-0.0413662,999,,,,,,,37.20000000000001,3.3818181818181827,38,3.4545454545454546,,,,,,,,,,,,,,,,,,,"Eric Lauer","19316",641778
"Collin Snider","SEA",1.37609,1.18626,0,4.69837,44,0,0.787,9.0578,,26.2431,114.28,25.6608,14.73,13.7,3.51585,10.7511,0.723345,1.41306,23.6105,8.09714,3.68705,2.1961,1.20575,0.206602,0.0940766,0.11252535134553909,0.251291,1.38748,0.295308,0.68854,,,4.44039,-0.00573978,-0.181878,735.75,,,,,,,128.6,4.946153846153846,131,5.038461538461538,,,,,,,,,,,,,,,,,,,"Collin Snider","23307",676092
"John Curtiss","ARI",0.353028,0.249326,0,5.01649,10,0,0,0,,6.13577,26.54,6.45244,3.68,3.42,0.945106,1.84649,0.17094,0.261094,4.50688,6.61074,2.70846,2.44078,1.38629,0.169815,0.069574,0.10024067759513855,0.264093,1.35255,0.290159,0.662138,,,4.6714,-0.00619589,-0.0970079,999,,,,,,,20.500000000000007,3.416666666666668,21,3.5,,,,,,,,,,,,,,,,,,,"John Curtiss","16128",595928
"Victor Vodnik","COL",1.04024,1.03375,0,5.00885,34,0,0,0.4189,,24.0594,107.81,25.4505,14.41,13.39,2.56254,11.7639,0.696245,1.16423,21.0828,7.88654,4.40057,1.79217,0.958582,0.195555,0.109117,0.08643855899572372,0.268234,1.54677,0.321295,0.678161,,,4.35164,-0.00652295,-0.1835,599.469970703125,,,,,,,78.70000000000002,3.2791666666666672,84,3.5,,,,,,,,,,,,,,,,,,,"Victor Vodnik","24614",680767
"Colten Brewer","NYY",0.520383,0.402754,0,4.8354,16,0,0,0.4921,,9.39943,41.09,9.06818,5.42,5.05,1.30384,4.15448,0.189215,0.537214,8.8374,8.46185,3.97793,2.1272,1.24843,0.215074,0.101107,0.11396735161542892,0.249137,1.40675,0.295705,0.684607,,,4.52787,-0.00717894,-0.0432051,999,,,,,,,33.90000000000001,3.766666666666668,35,3.888888888888889,,,,,,,,,,,,,,,,,,,"Colten Brewer","12997",605155
"Andrew Vasquez","LAA",0.554582,0.482111,0,4.5889,17,0,0,0.4689,,10.5123,46.11,10.1952,5.76,5.36,1.21449,4.56266,0.261767,0.857294,9.11665,7.80511,3.90627,1.9981,1.03977,0.197715,0.0989517,0.09876356273889542,0.250557,1.40386,0.295818,0.689091,,,4.42172,-0.00738624,-0.0413503,999,,,,,,,43.10000000000001,3.918181818181819,42,3.8181818181818183,,,,,,,,,,,,,,,,,,,"Andrew Vasquez","19482",607755
"Andry Lara","WSN",0.527084,0.473367,0,4.66737,17,0,0,0,,10.8176,46.78,10.3885,6.05,5.61,1.59162,4.23658,0.369796,0.496399,8.97366,7.46585,3.52473,2.11814,1.32419,0.191827,0.090564,0.10126277059316635,0.247069,1.35197,0.279429,0.691717,,,4.67377,-0.00764654,-0.0413503,999,,,,,,,36.800000000000004,3.3454545454545457,35,3.1818181818181817,,,,,,,,,,,,,,,,,,,"Andry Lara","sa3014716",691251
"Wade Miley","CIN",1.77805,2.75079,2.27532,5.55907,7,7,0,0,,34.468,152.52,38.5762,22.82,21.29,6.07189,13.0657,0.0908151,1.36652,19.5402,5.10217,3.4116,1.49554,1.58544,0.128116,0.0856653,0.04245024919509888,0.27936,1.49826,0.28899,0.668082,,,5.51996,-0.00767018,-0.207716,999,,,,,,,74.4,2.1882352941176473,90,2.6470588235294117,,,,,,,,,,,,,,,,,,,"Wade Miley","8779",489119
"Seth Johnson","PHI",0.563951,0.377507,0,4.79729,16,0,0,0.4452,,10.5059,46.07,10.06,6.04,5.6,1.44945,4.82925,0.289691,0.539356,10.0372,8.59848,4.13702,2.07842,1.24169,0.217869,0.104824,0.11304496973752975,0.247166,1.41722,0.294734,0.688122,,,4.52335,-0.007753,-0.0413408,999,,,,,,,45.10000000000001,4.1000000000000005,44,4,,,,,,,,,,,,,,,,,,,"Seth Johnson","26020",686751
"Derek Law","WSN",0.885564,0.862468,0,4.94913,30,0,0,0.4633,,19.5671,86.01,20.6928,11.57,10.76,2.4727,7.65228,0.394776,0.935791,15.512,7.13485,3.51971,2.02711,1.13733,0.180351,0.0889696,0.0913817435503006,0.267273,1.44861,0.306544,0.67415,,,4.48156,-0.0085622,-0.187099,733.030029296875,,,,,,,73.80000000000001,3.6900000000000004,79,3.95,,,,,,,,,,,,,,,,,,,"Derek Law","13133",571882
"Tim Hill","NYY",1.35419,0.932187,0,4.18911,40,0,0,7.4435,,24.9432,107.3,26.3055,12.56,11.61,2.31325,7.96576,0.506274,1.3342,13.2825,4.79259,2.8742,1.66745,0.834664,0.123789,0.0742382,0.049550436437129974,0.268424,1.37397,0.291153,0.699625,,,4.3667,-0.00882799,-0.028414,999,,,,,,,119.80000000000001,4.792000000000001,126,5.04,,,,,,,,,,,,,,,,,,,"Tim Hill","16814",657612
"Mason Thompson","WSN",0.820446,0.760939,0,4.76978,27,0,0,0.4633,,17.548,76.73,17.5141,10.02,9.3,2.07774,7.30989,0.439257,1.02074,13.3246,6.83391,3.74909,1.82282,1.06563,0.173656,0.0952677,0.07838785648345947,0.256057,1.41464,0.291269,0.675515,,,4.55236,-0.00932873,-0.0863535,999,,,,,,,63.800000000000026,3.544444444444446,66,3.6666666666666665,,,,,,,,,,,,,,,,,,,"Mason Thompson","21850",666168
"Ben Bowden","ATH",0.22084,0.200701,0,4.92455,7,0,0,0.4874,,4.86136,21.42,4.47817,2.86,2.66,0.809818,2.44736,0.150198,0.211774,5.28598,9.78612,4.53087,2.15988,1.49924,0.246778,0.114256,0.1325223222374916,0.238697,1.42461,0.289643,0.701948,,,4.73942,-0.00935511,-0.0467534,999,,,,,,,18.299999999999997,3.6599999999999993,16,3.2,,,,,,,,,,,,,,,,,,,"Ben Bowden","20198",641386
"Kaleb Ort","HOU",1.56281,1.2104,0,4.82942,47,0,0,10.1264,,28.6432,124.09,26.4561,16.47,15.37,4.59146,12.0987,0.832002,1.52018,27.8903,8.76342,3.80153,2.30524,1.44269,0.224758,0.097499,0.12725932896137238,0.239484,1.34604,0.280354,0.687427,,,4.67041,-0.0102519,-0.127741,999,,,,,,,139.50000000000003,4.810344827586208,134,4.620689655172414,,,,,,,,,,,,,,,,,,,"Kaleb Ort","20061",672391
"Grant Wolfram","BAL",0.752846,0.536705,0,4.71081,21,0,0,0.4748,,14.367,63.34,13.7142,8.08,7.52,1.79697,7.09988,0.538641,0.654641,13.4369,8.41739,4.44763,1.89256,1.12569,0.21214,0.112092,0.10004795342683792,0.246723,1.44875,0.295335,0.695915,,,4.48226,-0.0102929,-0.0899849,999,,,,,,,44.60000000000003,3.1857142857142877,46,3.2857142857142856,,,,,,,,,,,,,,,,,,,"Grant Wolfram","21623",664991
"Ron Marinaccio","SDP",0.895605,0.756975,0,4.7013,28,0,0,0.4751,,16.8656,73.76,14.4183,9.4,8.81,2.12801,9.01445,0.334573,1.25518,16.925,9.03171,4.8104,1.87754,1.13558,0.22946,0.122213,0.10724686831235886,0.227095,1.38939,0.276576,0.68608,,,4.56752,-0.0109205,-0.035825,999,,,,,,,68.80000000000001,4.0470588235294125,63,3.7058823529411766,,,,,,,,,,,,,,,,,,,"Ron Marinaccio","23488",676760
"Vince Velasquez","CLE",0.168725,0.189959,0,5.10372,6,0,0,0.503,,3.84425,16.89,3.68613,2.34,2.18,0.651307,1.71897,0.0906949,0.2131,3.6778,8.61029,4.02438,2.13953,1.52481,0.21775,0.101774,0.11597537249326706,0.246433,1.40602,0.285528,0.682154,,,4.90443,-0.0116295,0.00371576,999,,,,,,,12.9,3.225,13,3.25,,,,,,,,,,,,,,,,,,,"Vince Velasquez","11189",592826
"Triston McKenzie","CLE",0.271022,0.266307,0,4.54184,9,0,0,0.503,,5.76638,24.59,4.86259,3.12,2.91,0.972398,2.55575,0.126967,0.245271,5.46313,8.52669,3.98894,2.13758,1.51769,0.222169,0.103935,0.1182340756058693,0.223168,1.28648,0.253376,0.709651,,,4.86221,-0.0123399,0.00557365,581.25,,,,,,,24.10000000000001,4.016666666666668,22,3.6666666666666665,,,,,,,,,,,,,,,,,,,"Triston McKenzie","18000",663474
"Matt Seelinger","DET",0.294332,0.269207,0,4.87605,9,0,0,0,,5.88796,25.85,5.27332,3.44,3.19,0.946392,3.01439,0.191512,0.276815,6.18984,9.46143,4.60762,2.05343,1.4466,0.239452,0.116611,0.12284135818481445,0.233759,1.40757,0.280558,0.696234,,,4.77147,-0.0125015,0.00557365,999,,,,,,,22.10000000000001,3.683333333333335,20,3.3333333333333335,,,,,,,,,,,,,,,,,,,"Matt Seelinger","sa3004483",676910
"Connor Seabold","TBR",0.669362,0.566395,0,5.05838,21,0,0,0.5068,,13.7178,59.64,14.0442,8.27,7.71,2.32565,4.48827,0.410207,0.794755,11.5794,7.59699,2.94466,2.57992,1.52581,0.194154,0.075256,0.11889833956956863,0.25837,1.35098,0.289691,0.671779,,,4.77865,-0.0128894,-0.0899849,750.9400024414062,,,,,,,55.6,3.9714285714285715,57,4.071428571428571,,,,,,,,,,,,,,,,,,,"Connor Seabold","19695",657756
"Shintaro Fujinami","SEA",0.603998,0.51684,0,4.65732,19,0,0,0.4755,,10.899,48.32,9.32827,6.02,5.64,1.31214,6.59687,0.243577,0.787363,11.3914,9.40663,5.44748,1.72679,1.08352,0.235749,0.136525,0.0992242842912674,0.227876,1.46116,0.283935,0.703083,,,4.61483,-0.0133009,-0.0413662,999,,,,,,,43.70000000000001,3.9727272727272736,40,3.6363636363636362,,,,,,,,,,,,,,,,,,,"Shintaro Fujinami","31839",660261
"Gus Varland","CHW",0.654387,0.747341,0,4.87782,23,0,0,0.4461,,15.1851,66.69,15.0654,8.87,8.23,2.20721,6.48799,0.388816,0.920973,13.8206,8.19128,3.84535,2.13018,1.30818,0.207236,0.0972858,0.10995032638311386,0.254135,1.41938,0.297277,0.686952,,,4.64061,-0.014045,-0.140343,749.72998046875,,,,,,,54.400000000000006,3.626666666666667,56,3.7333333333333334,,,,,,,,,,,,,,,,,,,"Gus Varland","24737",681402
"Drew Smyly",,0.807508,1.00889,0,4.82801,15,0,0,0,,15.2113,65.56,14.8094,8.81,8.16,2.57725,5.68264,0.448924,0.628104,13.9927,8.27904,3.36224,2.46236,1.52488,0.213434,0.0866785,0.1267554610967636,0.249951,1.34716,0.286606,0.691905,,,4.71499,-0.0145051,-0.139879,999,,,,,,,42.099999999999994,2.806666666666666,43,2.8666666666666667,,,,,,,,,,,,,,,,,,,"Drew Smyly","11760",592767
"Cristian Javier","HOU",0.312567,0.228399,0,4.70081,9,0,0,0.4835,,5.57138,23.79,4.64226,3.11,2.91,0.992152,2.45334,0.120037,0.286763,5.45311,8.80896,3.96313,2.22273,1.60272,0.229219,0.103125,0.12609388679265976,0.220536,1.27358,0.249928,0.698421,,,4.94051,-0.0150701,0.00557365,727.489990234375,,,,,,,23.10000000000001,3.8500000000000014,21,3.5,,,,,,,,,,,,,,,,,,,"Cristian Javier","17606",664299
"Patrick Monteverde","MIA",0.346721,0.401743,0,4.88532,13,0,0,0.4597,,8.23488,35.9,8.20005,4.8,4.47,1.22524,3.26878,0.238479,0.339588,7.07848,7.73616,3.57249,2.16548,1.33908,0.197172,0.0910523,0.10611973702907562,0.253937,1.39271,0.290764,0.683737,,,4.63718,-0.0163413,-0.095331,999,,,,,,,31.100000000000005,3.8875000000000006,32,4,,,,,,,,,,,,,,,,,,,"Patrick Monteverde","29564",687287
"Dakota Hudson","LAA",0.128908,0.120929,0,4.98428,4,0,0,0.4689,,2.6724,11.87,2.75404,1.58,1.48,0.309161,1.24303,0.0718222,0.168402,1.69667,5.71397,4.18624,1.36494,1.04118,0.142938,0.104721,0.03821701556444168,0.263329,1.49569,0.289241,0.678144,,,4.92617,-0.0178274,-0.0483981,999,,,,,,,15.400000000000002,5.133333333333334,16,5.333333333333333,,,,,,,,,,,,,,,,,,,"Dakota Hudson","19206",641712
"Jefry Yan","COL",0.496254,0.485393,0,4.95685,16,0,0,0,,11.7111,53.18,11.0306,6.94,6.45,1.37132,7.50965,0.330331,0.753376,12.6697,9.73668,5.77119,1.68712,1.05387,0.238241,0.141212,0.09702914953231812,0.245577,1.58313,0.31284,0.697952,,,4.58283,-0.0192785,-0.0917162,999,,,,,,,46.90000000000001,3.9083333333333345,46,3.8333333333333335,,,,,,,,,,,,,,,,,,,"Jefry Yan","sa828460",642376
"J.P. France","HOU",0.398049,0.313949,0,4.902,12,0,0,0.4835,,6.97674,30.39,6.70033,4.07,3.8,1.11288,3.00154,0.196278,0.280885,6.00887,7.75144,3.87198,2.00193,1.43561,0.197725,0.0987673,0.09895786643028259,0.247175,1.3906,0.27957,0.691549,,,4.87012,-0.0199099,-0.0450204,999,,,,,,,24.3,3.4714285714285715,25,3.5714285714285716,,,,,,,,,,,,,,,,,,,"J.P. France","21212",641585
"Jakob Junis","CLE",1.20052,1.31625,0,4.94919,43,0,0,9.233,,26.1861,112.09,27.909,15.52,14.4,4.51733,6.32325,0.428206,1.19942,21.5527,7.40754,2.17326,3.40849,1.55258,0.192281,0.0564123,0.13586846739053726,0.266899,1.30727,0.297993,0.670497,,,4.56588,-0.0207679,-0.284309,664.5499877929688,,,,,,,117.10000000000001,4.503846153846154,124,4.769230769230769,,,,,,,,,,,,,,,,,,,"Jakob Junis","13619",596001
"Jordan Leasure","CHW",1.35505,1.4416,0,4.63018,46,0,5.481,8.3488,,31.0615,134.2,28.0198,17.19,15.98,5.28775,13.5026,1.02861,1.52333,32.6727,9.46686,3.91235,2.41973,1.53212,0.243463,0.100616,0.14284735172986984,0.235117,1.33678,0.279905,0.713151,,,4.66811,-0.0209806,-0.125866,741.52001953125,,,,,,,170.09999999999997,5.487096774193548,165,5.32258064516129,,,,,,,,,,,,,,,,,,,"Jordan Leasure","29950",673929
"Penn Murfee","CHW",0.284371,0.32618,0,5.01331,10,0,0,0.4461,,6.21146,27.18,6.22744,3.73,3.46,1.02163,2.45606,0.142392,0.355392,5.52607,8.00691,3.55867,2.24998,1.48028,0.203314,0.0903627,0.11295118182897568,0.255552,1.39798,0.292119,0.682939,,,4.8243,-0.0213795,-0.0970079,749.0399780273438,,,,,,,22.500000000000007,3.7500000000000013,23,3.8333333333333335,,,,,,,,,,,,,,,,,,,"Penn Murfee","25174",682171
"Dietrich Enns","DET",0.31439,0.30815,0,5.22646,10,0,0,0.4353,,5.25212,23.34,5.38338,3.29,3.05,0.777908,2.39735,0.16163,0.220267,4.4309,7.59275,4.10808,1.84825,1.33302,0.189841,0.102714,0.08712702989578247,0.259786,1.48144,0.296867,0.671094,,,4.84093,-0.0214618,-0.0468492,999,,,,,,,13.7,2.7399999999999998,14,2.8,,,,,,,,,,,,,,,,,,,"Dietrich Enns","13932",608650
"Gabriel Hughes","COL",0.599341,0.571864,0,4.94149,19,0,0,0,,13.7691,60.3,14.2085,8.16,7.56,1.96009,5.30183,0.514734,0.66595,11.6274,7.60012,3.46547,2.1931,1.28118,0.192827,0.0879243,0.10490230470895767,0.261512,1.41697,0.300615,0.676978,,,4.5695,-0.0215531,-0.089938,999,,,,,,,48.6,3.4714285714285715,50,3.5714285714285716,,,,,,,,,,,,,,,,,,,"Gabriel Hughes","sa3020661",687312
"Ty Adcock","NYM",0.743636,0.511106,0,4.64888,22,0,0,0.5063,,13.6484,58.36,13.1244,7.58,7.05,2.17507,4.65919,0.343661,0.632734,11.5428,7.61149,3.07234,2.47742,1.43427,0.197786,0.0798354,0.11795052140951157,0.247313,1.30298,0.278253,0.692309,,,4.65104,-0.0219802,-0.0900052,999,,,,,,,55.2,3.942857142857143,54,3.857142857142857,,,,,,,,,,,,,,,,,,,"Ty Adcock","25651",686654
"Miguel Castro","CHW",1.17724,1.24588,0,4.5903,40,0,0.685,6.5443,,26.9198,116.48,25.2311,14.81,13.73,3.54605,11.555,0.487399,1.74537,22.9274,7.66523,3.86313,1.9842,1.18554,0.196835,0.0992013,0.09763389080762863,0.244535,1.36651,0.282702,0.690602,,,4.59884,-0.0227335,-0.129523,999,,,,,,,122.60000000000002,4.540740740740741,120,4.444444444444445,,,,,,,,,,,,,,,,,,,"Miguel Castro","15684",612434
"Hunter Bigge","TBR",1.11744,0.866637,0,4.7093,34,0,0,0.5068,,22.36,97.18,19.6641,12.52,11.7,3.4412,10.9555,0.565477,1.20086,23.708,9.54259,4.40966,2.16402,1.3851,0.24396,0.112735,0.13122527301311493,0.231278,1.36939,0.280312,0.701483,,,4.61869,-0.0230823,-0.185369,685.6300048828125,,,,,,,89.9,4.086363636363637,87,3.9545454545454546,,,,,,,,,,,,,,,,,,,"Hunter Bigge","26259",685801
"Julian Merryweather","CHC",1.46567,1.15461,0,4.88992,44,0,0.844,9.2575,,29.0986,127.99,29.6495,17.05,15.81,4.1149,12.2058,0.440846,1.59469,26.5157,8.20113,3.77516,2.17239,1.27271,0.20717,0.095365,0.11180533468723297,0.259652,1.43839,0.305588,0.687233,,,4.54624,-0.0233164,-0.230355,999,,,,,,,140.40000000000003,4.841379310344829,146,5.0344827586206895,,,,,,,,,,,,,,,,,,,"Julian Merryweather","16703",657240
"Michael Kopech","LAD",1.32424,0.725281,0,4.71116,32,0,1.883,0.523,,20.9757,91.74,17.7466,11.77,10.98,2.98452,11.4703,0.406899,1.38627,22.3652,9.59619,4.92154,1.94983,1.28056,0.243789,0.125031,0.11875824630260468,0.224973,1.3929,0.275754,0.696802,,,4.66356,-0.0235695,-0.134988,516.0499877929688,,,,,,,93.7,4.461904761904762,88,4.190476190476191,,,,,,,,,,,,,,,,,,,"Michael Kopech","17282",656629
